ecoregion;metierl4;species;model;bpue;lwr;upr;replicates;base_model_heterogeneity;alternative_models_flag
"icelandic waters";"lls";"hydrolagus pallidus";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"hydrolagus pallidus";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"hydrolagus pallidus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"hydrolagus pallidus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"hydrolagus pallidus";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"hydrolagus pallidus";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"hydrolagus pallidus";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"lamna nasus";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"lamna nasus";"n_ind ~ 1";0.000201409865597902;1.25978879059602e-05;0.00322005833541136;47;FALSE;FALSE
"icelandic waters";"lls";"lamna nasus";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"lamna nasus";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"lamna nasus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"lamna nasus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"lamna nasus";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"lamna nasus";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"lamna nasus";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"leucoraja circularis";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"leucoraja circularis";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"leucoraja circularis";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"leucoraja circularis";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"leucoraja circularis";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"leucoraja circularis";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"leucoraja circularis";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"leucoraja circularis";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"leucoraja circularis";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"macrourus berglax";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"macrourus berglax";"n_ind ~ 1";0.0344481062265437;0.00180410813204908;0.657761029682535;47;TRUE;TRUE
"icelandic waters";"lls";"macrourus berglax";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"macrourus berglax";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"macrourus berglax";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"macrourus berglax";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"macrourus berglax";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"macrourus berglax";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"macrourus berglax";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"mesoplodon bidens";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"mesoplodon bidens";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"mesoplodon bidens";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"mesoplodon bidens";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"mesoplodon bidens";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"mesoplodon bidens";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"mesoplodon bidens";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"mesoplodon bidens";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"mesoplodon bidens";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"monodon monoceros";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"monodon monoceros";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"monodon monoceros";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"monodon monoceros";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"monodon monoceros";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"monodon monoceros";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"monodon monoceros";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"monodon monoceros";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"monodon monoceros";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"odobenus rosmarus";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"odobenus rosmarus";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"odobenus rosmarus";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"odobenus rosmarus";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"odobenus rosmarus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"odobenus rosmarus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"odobenus rosmarus";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"odobenus rosmarus";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"odobenus rosmarus";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"phycis blennoides";"n_ind ~ 1";0.0324955475951603;0.00315823675928498;0.334351314987671;45;FALSE;TRUE
"icelandic waters";"otb";"phycis blennoides";"n_ind ~ 1 + (1 | year)";3.46230010702549e-07;2.30653183252542e-11;0.00519720641270475;47;TRUE;FALSE
"icelandic waters";"lls";"phycis blennoides";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"phycis blennoides";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"phycis blennoides";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"phycis blennoides";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"phycis blennoides";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"phycis blennoides";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"phycis blennoides";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"scophthalmus maximus";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"scophthalmus maximus";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"scophthalmus maximus";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"scophthalmus maximus";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"scophthalmus maximus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"scophthalmus maximus";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"scophthalmus maximus";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"scophthalmus maximus";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"scophthalmus maximus";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"squalus acanthias";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"squalus acanthias";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"squalus acanthias";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"squalus acanthias";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"squalus acanthias";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"squalus acanthias";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"squalus acanthias";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"squalus acanthias";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"squalus acanthias";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"stenella coeruleoalba";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"stenella coeruleoalba";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"stenella coeruleoalba";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"stenella coeruleoalba";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"stenella coeruleoalba";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"stenella coeruleoalba";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"stenella coeruleoalba";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"stenella coeruleoalba";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"stenella coeruleoalba";"none";NA;NA;NA;2;NA;FALSE
"icelandic waters";"gns";"ziphius cavirostris";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"ziphius cavirostris";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"ziphius cavirostris";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"ziphius cavirostris";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"ziphius cavirostris";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"ziphius cavirostris";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"ziphius cavirostris";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"ziphius cavirostris";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"ziphius cavirostris";"none";NA;NA;NA;2;NA;FALSE
"norwegian sea";"otb";"alepocephalus bairdii";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"alepocephalus bairdii";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"alepocephalus bairdii";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"alepocephalus bairdii";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"alepocephalus bairdii";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"ammodytes tobianus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"ammodytes tobianus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"ammodytes tobianus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"ammodytes tobianus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"ammodytes tobianus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"ardenna grisea";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"ardenna grisea";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"ardenna grisea";"none";NA;NA;NA;27;NA;FALSE
"norwegian sea";"gns";"ardenna grisea";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"ardenna grisea";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"centrophorus squamosus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"centrophorus squamosus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"centrophorus squamosus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"centrophorus squamosus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"centrophorus squamosus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"centroscymnus coelolepis";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"centroscymnus coelolepis";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"centroscymnus coelolepis";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"centroscymnus coelolepis";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"centroscymnus coelolepis";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"chroicocephalus ridibundus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"chroicocephalus ridibundus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"chroicocephalus ridibundus";"none";NA;NA;NA;27;NA;FALSE
"norwegian sea";"gns";"chroicocephalus ridibundus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"chroicocephalus ridibundus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"coryphaenoides rupestris";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"coryphaenoides rupestris";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"coryphaenoides rupestris";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"coryphaenoides rupestris";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"coryphaenoides rupestris";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"deania calceus";"n_ind ~ 1";0.0918706943673561;0.00290569906430463;2.90471390765306;31;FALSE;FALSE
"norwegian sea";"ott";"deania calceus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"deania calceus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"deania calceus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"deania calceus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"dipturus batis";"n_ind ~ 1";0.0243581778557719;0.00383281387613626;0.154800323633645;31;FALSE;FALSE
"norwegian sea";"ott";"dipturus batis";"n_ind ~ 1";0.163866826412872;0.0391417135341476;0.686028647550138;9;FALSE;FALSE
"norwegian sea";"otm";"dipturus batis";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"dipturus batis";"n_ind ~ 1";3.11334991902472e-05;5.88463501645429e-12;164.716209096883;24;FALSE;TRUE
"norwegian sea";"ptb";"dipturus batis";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"dipturus intermedius";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"dipturus intermedius";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"dipturus intermedius";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"dipturus intermedius";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"dipturus intermedius";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"galeorhinus galeus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"galeorhinus galeus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"galeorhinus galeus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"galeorhinus galeus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"galeorhinus galeus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"gulosus aristotelis";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"gulosus aristotelis";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"gulosus aristotelis";"none";NA;NA;NA;27;NA;FALSE
"norwegian sea";"gns";"gulosus aristotelis";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"gulosus aristotelis";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"hoplostethus atlanticus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"hoplostethus atlanticus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"hoplostethus atlanticus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"hoplostethus atlanticus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"hoplostethus atlanticus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"lamna nasus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"lamna nasus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"lamna nasus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"lamna nasus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"lamna nasus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"phycis blennoides";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"phycis blennoides";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"phycis blennoides";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"phycis blennoides";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"phycis blennoides";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"scophthalmus maximus";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"scophthalmus maximus";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"scophthalmus maximus";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"scophthalmus maximus";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"scophthalmus maximus";"none";NA;NA;NA;17;NA;FALSE
"norwegian sea";"otb";"squalus acanthias";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"squalus acanthias";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"squalus acanthias";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"squalus acanthias";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"squalus acanthias";"none";NA;NA;NA;17;NA;FALSE
"oceanic northeast atlantic";"lld";"alopias superciliosus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"alopias superciliosus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"alopias superciliosus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"alopias vulpinus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"alopias vulpinus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"alopias vulpinus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"ardenna grisea";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"ardenna grisea";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"ardenna grisea";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"beryx decadactylus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"beryx decadactylus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"beryx decadactylus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"beryx splendens";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"beryx splendens";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"beryx splendens";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"centrophorus squamosus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"centrophorus squamosus";"n_ind ~ 1";0.0274244632663621;0.000323839512332889;2.32245033976868;15;FALSE;FALSE
"oceanic northeast atlantic";"otm";"centrophorus squamosus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"centroscymnus coelolepis";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"centroscymnus coelolepis";"n_ind ~ 1";0.0100386706365406;0.000697555273988709;0.144468706505076;15;FALSE;FALSE
"oceanic northeast atlantic";"otm";"centroscymnus coelolepis";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"chimaera opalescens";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"chimaera opalescens";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"chimaera opalescens";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"coryphaenoides rupestris";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"coryphaenoides rupestris";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"coryphaenoides rupestris";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"dalatias licha";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"dalatias licha";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"dalatias licha";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"galeorhinus galeus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"galeorhinus galeus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"galeorhinus galeus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"harriotta haeckeli";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"harriotta haeckeli";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"harriotta haeckeli";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"harriotta raleighana";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"harriotta raleighana";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"harriotta raleighana";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"heptranchias perlo";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"heptranchias perlo";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"heptranchias perlo";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"hoplostethus atlanticus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"hoplostethus atlanticus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"hoplostethus atlanticus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"hydrolagus affinis";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"hydrolagus affinis";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"hydrolagus affinis";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"hydrolagus lustanicus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"hydrolagus lustanicus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"hydrolagus lustanicus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"hydrolagus pallidus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"hydrolagus pallidus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"hydrolagus pallidus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"isurus oxyrinchus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"isurus oxyrinchus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"isurus oxyrinchus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"lamna nasus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"lamna nasus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"lamna nasus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"macrourus berglax";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"macrourus berglax";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"macrourus berglax";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"molva dypterygia";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"molva dypterygia";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"molva dypterygia";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"oxynotus centrina";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"oxynotus centrina";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"oxynotus centrina";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"pagellus bogaraveo";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"pagellus bogaraveo";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"pagellus bogaraveo";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"sebastes mentella";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"sebastes mentella";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"sebastes mentella";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"sebastes norvegicus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"sebastes norvegicus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"sebastes norvegicus";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"stercorarius maccormicki";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"stercorarius maccormicki";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"stercorarius maccormicki";"none";NA;NA;NA;10;NA;FALSE
"oceanic northeast atlantic";"lld";"trachyrincus scabrus";"none";NA;NA;NA;1;NA;FALSE
"oceanic northeast atlantic";"otb";"trachyrincus scabrus";"none";NA;NA;NA;15;NA;FALSE
"oceanic northeast atlantic";"otm";"trachyrincus scabrus";"none";NA;NA;NA;10;NA;FALSE
"black sea";"otm";"cetorhinus maximus";"none";NA;NA;NA;24;NA;FALSE
